age,job,marital,education,y
24,student,single,high.school,1
34,unemployed,single,professional.course,1
54,admin.,married,university.degree,1
62,admin.,married,university.degree,1
79,housemaid,married,basic.4y,1
30,blue-collar,married,high.school,1
36,admin.,single,high.school,1
39,admin.,married,university.degree,1
64,retired,married,unknown,1
24,student,single,unknown,1
24,student,single,unknown,1
74,retired,married,basic.4y,1
47,housemaid,married,university.degree,1
38,unemployed,single,high.school,1
66,retired,married,basic.4y,1
63,housemaid,married,basic.4y,1
51,admin.,divorced,high.school,1
58,retired,married,high.school,1
63,housemaid,married,basic.4y,1
54,retired,married,professional.course,1
62,retired,married,professional.course,1
58,retired,married,high.school,1
56,services,single,high.school,1
43,admin.,married,high.school,1
27,admin.,single,high.school,1
42,retired,divorced,illiterate,1
59,technician,married,professional.course,1
80,retired,married,basic.4y,1
28,student,single,unknown,1
59,admin.,single,university.degree,1
51,admin.,married,university.degree,1
46,admin.,married,university.degree,1
50,admin.,married,university.degree,1
58,retired,divorced,high.school,1
31,admin.,single,university.degree,1
33,admin.,married,high.school,1
55,entrepreneur,divorced,basic.9y,1
26,student,single,university.degree,1
62,retired,married,professional.course,1
26,student,single,high.school,1
72,unknown,married,unknown,1
30,student,married,university.degree,1
73,retired,married,basic.4y,1
38,technician,married,professional.course,1
30,student,married,university.degree,1
53,admin.,married,university.degree,1
38,admin.,married,high.school,1
31,management,married,university.degree,1
39,entrepreneur,married,basic.6y,1
33,admin.,married,high.school,1
54,admin.,married,unknown,1
79,retired,married,basic.9y,1
39,entrepreneur,married,basic.6y,1
37,admin.,married,university.degree,1
34,technician,married,professional.course,1
34,technician,married,professional.course,1
18,student,single,unknown,1
26,admin.,single,university.degree,1
32,admin.,married,university.degree,1
60,retired,married,professional.course,1
44,admin.,married,university.degree,1
40,unknown,single,unknown,1
26,student,single,unknown,1
59,management,married,university.degree,1
51,technician,married,professional.course,1
53,technician,married,professional.course,1
76,management,married,unknown,1
39,blue-collar,married,basic.9y,1
72,retired,married,basic.4y,1
18,student,single,unknown,1
28,student,single,high.school,1
50,admin.,married,high.school,1
45,housemaid,single,basic.4y,1
59,admin.,married,unknown,1
61,retired,married,university.degree,1
59,admin.,married,unknown,1
45,housemaid,single,basic.4y,1
52,technician,married,professional.course,1
45,admin.,married,university.degree,1
45,admin.,married,university.degree,1
41,admin.,married,university.degree,1
30,admin.,single,university.degree,1
30,self-employed,single,university.degree,1
43,technician,married,professional.course,1
49,admin.,married,high.school,1
71,retired,married,basic.4y,1
66,management,divorced,university.degree,1
39,self-employed,divorced,high.school,1
30,self-employed,single,university.degree,1
29,self-employed,single,university.degree,1
43,technician,married,high.school,1
75,retired,married,unknown,1
24,student,single,basic.9y,1
39,self-employed,divorced,high.school,1
34,technician,married,professional.course,1
30,admin.,married,university.degree,1
58,retired,married,basic.4y,1
36,services,married,high.school,1
78,unknown,married,unknown,1
46,admin.,married,high.school,1
27,admin.,single,university.degree,1
27,admin.,single,university.degree,1
36,unemployed,married,unknown,1
76,retired,married,basic.4y,1
56,admin.,married,university.degree,1
42,management,married,basic.6y,1
25,admin.,single,high.school,1
42,management,married,basic.6y,1
69,retired,married,high.school,1
34,admin.,single,university.degree,1
49,admin.,divorced,university.degree,1
43,admin.,single,high.school,1
28,admin.,single,university.degree,1
40,unemployed,married,professional.course,1
31,admin.,single,high.school,1
36,admin.,single,university.degree,1
71,retired,married,unknown,1
34,admin.,married,university.degree,1
47,management,married,university.degree,1
62,entrepreneur,married,university.degree,1
62,entrepreneur,married,university.degree,1
70,retired,married,basic.4y,1
59,retired,married,basic.4y,1
70,admin.,married,basic.4y,1
29,admin.,single,high.school,1
27,admin.,married,university.degree,1
24,technician,married,university.degree,1
21,student,single,basic.9y,1
27,admin.,single,university.degree,1
70,admin.,married,basic.4y,1
24,admin.,single,university.degree,1
53,technician,married,professional.course,1
38,admin.,single,university.degree,1
31,self-employed,married,university.degree,1
49,unemployed,married,high.school,1
49,unemployed,married,high.school,1
36,admin.,married,high.school,1
46,self-employed,divorced,high.school,1
56,unemployed,married,professional.course,1
52,admin.,married,university.degree,1
37,technician,married,university.degree,1
39,services,married,high.school,1
60,self-employed,divorced,university.degree,1
44,technician,married,professional.course,1
22,services,single,professional.course,1
22,services,single,professional.course,1
63,housemaid,married,basic.4y,1
70,retired,divorced,university.degree,1
81,retired,married,basic.4y,1
30,admin.,married,university.degree,1
43,services,married,basic.6y,1
56,management,divorced,university.degree,1
61,retired,married,high.school,1
35,admin.,married,university.degree,1
50,management,married,university.degree,1
37,admin.,single,university.degree,1
35,admin.,married,high.school,1
23,unemployed,single,basic.9y,1
71,retired,married,basic.4y,1
75,retired,divorced,basic.4y,1
83,retired,married,professional.course,1
82,retired,married,university.degree,1
69,retired,divorced,professional.course,1
65,retired,married,high.school,1
56,unknown,married,basic.4y,1
37,housemaid,single,university.degree,1
50,unknown,married,unknown,1
35,admin.,married,university.degree,1
34,self-employed,married,university.degree,1
60,admin.,married,unknown,1
48,management,married,university.degree,1
48,management,married,university.degree,1
63,retired,married,high.school,1
54,management,divorced,university.degree,1
36,technician,married,professional.course,1
37,management,single,basic.9y,1
42,management,single,university.degree,1
42,management,single,university.degree,1
59,technician,married,university.degree,1
42,management,single,university.degree,1
36,admin.,married,university.degree,1
42,management,single,university.degree,1
77,retired,married,university.degree,1
32,admin.,married,professional.course,1
30,management,married,university.degree,1
35,student,single,university.degree,1
30,management,married,university.degree,1
80,retired,married,basic.4y,1
32,admin.,married,professional.course,1
22,student,single,high.school,1
17,student,single,unknown,1
33,unemployed,married,high.school,1
45,blue-collar,single,basic.9y,1
26,student,single,basic.9y,1
28,technician,single,high.school,1
28,technician,single,high.school,1
28,admin.,single,high.school,1
74,retired,married,unknown,1
37,technician,married,university.degree,1
34,management,married,university.degree,1
33,admin.,single,university.degree,1
40,services,married,professional.course,1
74,retired,married,basic.9y,1
37,blue-collar,married,basic.6y,1
33,admin.,single,university.degree,1
37,management,single,university.degree,1
25,admin.,single,university.degree,1
28,services,married,basic.9y,1
28,services,married,basic.9y,1
22,student,single,high.school,1
39,technician,married,university.degree,1
33,technician,married,professional.course,1
33,admin.,single,university.degree,1
26,admin.,single,university.degree,1
49,admin.,single,high.school,1
50,technician,married,professional.course,1
33,admin.,married,university.degree,1
38,technician,married,university.degree,1
28,management,single,university.degree,1
62,retired,married,university.degree,1
49,admin.,single,high.school,1
36,admin.,married,university.degree,1
70,retired,married,basic.4y,1
60,retired,married,basic.4y,1
30,services,single,high.school,1
21,student,single,high.school,1
36,management,married,basic.6y,1
33,admin.,married,university.degree,1
57,admin.,single,high.school,1
31,services,single,professional.course,1
31,admin.,married,university.degree,1
60,technician,married,basic.4y,1
59,housemaid,married,basic.4y,1
30,technician,married,professional.course,1
24,management,single,university.degree,1
39,admin.,single,high.school,1
44,admin.,married,university.degree,1
38,admin.,married,university.degree,1
38,admin.,married,university.degree,1
36,admin.,married,university.degree,1
32,admin.,married,university.degree,1
88,retired,divorced,basic.4y,1
44,admin.,married,university.degree,1
36,admin.,married,university.degree,1
42,blue-collar,married,professional.course,1
42,blue-collar,married,professional.course,1
29,blue-collar,single,basic.9y,1
54,unemployed,married,basic.9y,1
34,technician,married,professional.course,1
37,unemployed,married,university.degree,1
35,unemployed,married,university.degree,1
56,technician,married,basic.4y,1
33,services,married,high.school,1
71,management,married,university.degree,1
56,retired,married,professional.course,1
56,retired,married,professional.course,1
45,technician,married,professional.course,1
30,admin.,single,university.degree,1
56,technician,married,basic.4y,1
25,services,single,high.school,1
24,admin.,single,university.degree,1
35,unemployed,married,university.degree,1
61,management,married,university.degree,1
22,student,single,high.school,1
64,admin.,married,high.school,1
23,technician,single,university.degree,1
21,student,single,high.school,1
24,student,single,unknown,1
98,retired,married,basic.4y,1
64,admin.,married,high.school,1
98,retired,married,basic.4y,1
22,student,single,basic.9y,1
22,student,single,basic.9y,1
29,admin.,single,high.school,1
34,admin.,married,university.degree,1
26,admin.,single,high.school,1
33,admin.,single,high.school,1
26,admin.,married,high.school,1
42,management,married,university.degree,1
55,unemployed,married,basic.9y,1
72,admin.,married,university.degree,1
71,retired,married,basic.4y,1
32,technician,single,university.degree,1
52,housemaid,married,high.school,1
68,retired,married,basic.4y,1
29,services,married,high.school,1
33,services,single,high.school,1
65,housemaid,married,basic.4y,1
42,management,married,university.degree,1
63,technician,married,professional.course,1
31,management,married,university.degree,1
68,retired,divorced,professional.course,1
71,retired,married,basic.4y,1
21,student,single,high.school,1
32,technician,single,university.degree,1
63,retired,married,high.school,1
58,unemployed,divorced,basic.9y,1
32,admin.,single,university.degree,1
40,admin.,married,high.school,1
62,retired,married,high.school,1
54,retired,married,basic.4y,1
24,student,single,high.school,1
55,retired,married,basic.4y,1
33,admin.,single,university.degree,1
80,retired,divorced,high.school,1
31,entrepreneur,unknown,university.degree,1
31,admin.,married,high.school,1
53,admin.,divorced,high.school,1
30,technician,married,professional.course,1
72,retired,married,basic.6y,1
82,retired,single,basic.4y,1
34,admin.,married,university.degree,1
67,admin.,married,basic.4y,1
48,technician,married,high.school,1
61,technician,married,professional.course,1
48,technician,married,high.school,1
48,technician,married,high.school,1
69,retired,married,basic.4y,1
34,technician,single,university.degree,1
32,admin.,single,university.degree,1
51,blue-collar,married,basic.9y,1
54,retired,married,basic.4y,1
55,retired,married,high.school,1
78,retired,divorced,basic.6y,1
26,student,single,high.school,1
39,technician,single,university.degree,1
39,technician,single,university.degree,1
34,technician,single,university.degree,1
36,self-employed,single,university.degree,1
59,technician,married,basic.9y,1
25,student,single,high.school,1
69,retired,married,basic.4y,1
18,student,single,basic.6y,1
37,admin.,single,university.degree,1
34,admin.,single,high.school,1
30,admin.,single,university.degree,1
37,self-employed,married,professional.course,1
47,technician,divorced,high.school,1
45,blue-collar,married,high.school,1
52,management,married,basic.6y,1
71,retired,married,professional.course,1
56,management,married,university.degree,1
32,admin.,single,high.school,1
36,admin.,single,university.degree,1
79,retired,married,basic.4y,1
56,housemaid,divorced,professional.course,1
30,unemployed,single,basic.9y,1
27,blue-collar,single,basic.9y,1
47,admin.,divorced,university.degree,1
54,admin.,married,university.degree,1
22,technician,single,professional.course,1
28,self-employed,married,professional.course,1
32,admin.,married,high.school,1
54,technician,married,basic.9y,1
71,retired,married,professional.course,1
26,technician,single,professional.course,1
73,retired,married,university.degree,1
69,retired,married,basic.6y,1
34,unemployed,single,university.degree,1
54,admin.,married,high.school,1
54,admin.,married,university.degree,1
53,management,divorced,university.degree,1
56,technician,divorced,university.degree,1
69,retired,married,high.school,1
26,admin.,single,high.school,1
26,admin.,single,high.school,1
27,student,single,university.degree,1
57,admin.,married,high.school,1
25,admin.,single,university.degree,1
24,unemployed,married,high.school,1
29,housemaid,single,university.degree,1
22,student,single,professional.course,1
81,unknown,divorced,unknown,1
41,management,married,university.degree,1
81,unknown,divorced,unknown,1
76,retired,single,basic.4y,1
38,admin.,married,university.degree,1
27,blue-collar,single,high.school,1
71,housemaid,married,basic.4y,1
28,admin.,married,high.school,1
34,technician,married,professional.course,1
61,management,married,university.degree,1
61,management,married,university.degree,1
41,admin.,married,university.degree,1
33,admin.,married,university.degree,1
38,admin.,married,university.degree,1
41,admin.,married,university.degree,1
52,admin.,divorced,university.degree,1
33,admin.,married,university.degree,1
30,admin.,single,university.degree,1
79,retired,married,basic.4y,1
28,admin.,married,high.school,1
54,technician,married,basic.9y,1
79,retired,married,basic.4y,1
52,admin.,divorced,university.degree,1
63,management,married,basic.4y,1
37,services,married,high.school,1
72,retired,married,basic.4y,1
20,student,single,high.school,1
28,management,married,university.degree,1
72,retired,divorced,basic.6y,1
20,student,single,high.school,1
20,student,single,high.school,1
36,management,married,university.degree,1
72,retired,divorced,basic.6y,1
29,admin.,single,university.degree,1
23,student,single,university.degree,1
33,admin.,married,university.degree,1
53,housemaid,married,basic.4y,1
38,admin.,married,university.degree,1
40,services,married,high.school,1
29,student,single,professional.course,1
29,student,single,professional.course,1
65,retired,single,university.degree,1
43,management,married,high.school,1
25,admin.,married,unknown,1
25,admin.,married,unknown,1
65,retired,single,university.degree,1
29,admin.,single,university.degree,1
38,admin.,married,university.degree,1
67,retired,married,basic.4y,1
51,self-employed,single,basic.9y,1
49,unemployed,married,professional.course,1
34,admin.,single,university.degree,1
34,admin.,single,university.degree,1
34,admin.,single,university.degree,1
56,blue-collar,divorced,basic.4y,1
32,self-employed,married,university.degree,1
66,retired,married,basic.4y,1
56,management,divorced,unknown,1
35,technician,single,professional.course,1
32,self-employed,married,university.degree,1
60,unemployed,married,basic.4y,1
38,admin.,married,university.degree,1
29,admin.,single,high.school,1
26,admin.,married,high.school,1
26,student,single,university.degree,1
26,blue-collar,single,high.school,1
29,admin.,single,university.degree,1
32,admin.,single,university.degree,1
32,admin.,single,university.degree,1
53,admin.,single,university.degree,1
80,retired,divorced,unknown,1
31,technician,married,unknown,1
65,retired,married,university.degree,1
29,technician,married,university.degree,1
52,technician,married,professional.course,1
52,technician,married,professional.course,1
39,management,single,university.degree,1
77,retired,married,unknown,1
77,retired,married,unknown,1
31,services,married,high.school,1
41,management,married,unknown,1
55,blue-collar,married,basic.4y,1
78,retired,divorced,basic.4y,1
18,student,single,high.school,1
40,technician,single,university.degree,1
25,admin.,single,university.degree,1
61,retired,married,basic.4y,1
64,retired,married,high.school,1
67,retired,married,basic.4y,1
50,admin.,married,university.degree,1
30,blue-collar,single,high.school,1
26,admin.,married,high.school,1
30,blue-collar,single,high.school,1
66,retired,married,basic.4y,1
19,student,single,unknown,1
25,admin.,single,unknown,1
72,retired,married,high.school,1
77,retired,divorced,basic.4y,1
40,technician,single,university.degree,1
40,technician,single,university.degree,1
68,retired,married,high.school,1
34,self-employed,single,university.degree,1
47,management,married,basic.9y,1
35,management,married,university.degree,1
82,retired,divorced,basic.4y,1
48,management,married,university.degree,1
53,admin.,married,university.degree,1
43,admin.,married,university.degree,1
34,housemaid,single,basic.4y,1
43,admin.,married,university.degree,1
26,admin.,single,university.degree,1
66,retired,single,basic.4y,1
83,retired,divorced,basic.4y,1
27,management,single,professional.course,1
56,retired,married,university.degree,1
24,student,single,unknown,1
31,technician,single,university.degree,1
57,admin.,married,university.degree,1
61,retired,married,basic.4y,1
58,retired,married,basic.4y,1
56,retired,married,university.degree,1
48,management,divorced,university.degree,1
56,housemaid,divorced,basic.4y,1
28,technician,single,professional.course,1
27,technician,single,university.degree,1
28,technician,single,professional.course,1
25,technician,single,professional.course,1
78,retired,married,professional.course,1
73,retired,married,university.degree,1
44,admin.,divorced,high.school,1
60,admin.,married,unknown,1
38,technician,married,university.degree,1
54,unemployed,married,high.school,1
38,technician,married,university.degree,1
30,technician,married,university.degree,1
55,technician,married,high.school,1
58,unknown,married,basic.9y,1
83,retired,married,high.school,1
60,retired,married,high.school,1
48,admin.,married,high.school,1
50,admin.,single,high.school,1
60,retired,married,university.degree,1
46,admin.,married,university.degree,1
50,technician,married,high.school,1
36,admin.,single,high.school,1
54,blue-collar,married,high.school,1
43,admin.,married,high.school,1
49,housemaid,single,university.degree,1
50,technician,married,high.school,1
38,technician,single,university.degree,1
54,admin.,divorced,university.degree,1
42,services,married,university.degree,1
30,student,single,unknown,1
31,self-employed,single,university.degree,1
32,admin.,married,high.school,1
86,retired,married,professional.course,1
41,self-employed,married,university.degree,1
26,admin.,single,university.degree,1
65,management,married,unknown,1
65,management,married,unknown,1
37,management,married,unknown,1
64,housemaid,married,basic.4y,1
56,retired,married,basic.4y,1
55,admin.,married,professional.course,1
29,unemployed,married,basic.4y,1
64,housemaid,married,basic.4y,1
64,housemaid,married,basic.4y,1
56,retired,married,basic.4y,1
62,housemaid,married,professional.course,1
81,retired,divorced,basic.4y,1
63,technician,married,unknown,1
85,retired,divorced,basic.4y,1
84,retired,married,high.school,1
59,retired,married,professional.course,1
46,admin.,single,university.degree,1
56,blue-collar,married,basic.4y,1
55,services,married,basic.9y,1
64,retired,married,high.school,1
70,retired,married,basic.4y,1
18,student,single,basic.9y,1
76,retired,married,university.degree,1
24,student,single,high.school,1
76,retired,married,university.degree,1
38,unemployed,single,high.school,1
21,student,single,university.degree,1
52,technician,married,high.school,1
55,entrepreneur,divorced,basic.9y,1
43,management,married,unknown,1
29,technician,single,university.degree,1
31,admin.,married,professional.course,1
51,technician,married,professional.course,1
23,student,single,basic.9y,1
23,student,single,basic.9y,1
50,admin.,married,university.degree,1
27,technician,single,university.degree,1
62,retired,married,university.degree,1
57,admin.,married,unknown,1
41,admin.,married,university.degree,1
41,admin.,married,university.degree,1
41,admin.,married,university.degree,1
45,admin.,married,university.degree,1
46,technician,married,professional.course,1
22,technician,single,professional.course,1
37,admin.,married,university.degree,1
35,unemployed,married,professional.course,1
39,unemployed,single,university.degree,1
53,admin.,married,university.degree,1
32,self-employed,single,university.degree,1
35,management,divorced,university.degree,1
40,self-employed,married,university.degree,1
73,retired,divorced,high.school,1
43,blue-collar,married,basic.9y,1
26,technician,single,university.degree,1
27,technician,single,university.degree,1
32,admin.,single,university.degree,1
34,admin.,married,university.degree,1
73,retired,divorced,high.school,1
51,blue-collar,married,professional.course,1
39,admin.,single,university.degree,1
30,blue-collar,married,high.school,1
78,retired,divorced,professional.course,1
66,retired,married,basic.4y,1
66,retired,married,professional.course,1
30,blue-collar,married,high.school,1
30,technician,married,professional.course,1
31,admin.,married,university.degree,1
66,retired,married,professional.course,1
53,technician,married,high.school,1
19,student,single,basic.6y,1
31,admin.,divorced,professional.course,1
25,blue-collar,single,basic.6y,1
35,services,single,high.school,1
30,technician,married,professional.course,1
33,admin.,married,university.degree,1
21,student,single,basic.9y,1
38,blue-collar,single,high.school,1
38,blue-collar,single,high.school,1
24,admin.,single,university.degree,1
38,blue-collar,single,high.school,1
37,admin.,single,high.school,1
21,student,single,basic.9y,1
36,management,single,university.degree,1
34,technician,single,university.degree,1
34,technician,single,university.degree,1
52,services,married,high.school,1
34,technician,single,university.degree,1
36,management,married,university.degree,1
53,admin.,divorced,university.degree,1
25,blue-collar,single,basic.9y,1
34,admin.,married,professional.course,1
34,blue-collar,married,high.school,1
41,admin.,divorced,university.degree,1
28,unemployed,married,high.school,1
72,retired,married,professional.course,1
33,entrepreneur,single,professional.course,1
34,technician,divorced,professional.course,1
74,retired,married,unknown,1
27,student,single,high.school,1
50,technician,married,university.degree,1
41,admin.,divorced,university.degree,1
38,technician,single,high.school,1
41,admin.,divorced,university.degree,1
41,admin.,divorced,university.degree,1
43,self-employed,married,university.degree,1
73,retired,married,unknown,1
29,admin.,single,unknown,1
49,blue-collar,married,basic.9y,1
27,services,single,university.degree,1
49,blue-collar,married,basic.9y,1
59,blue-collar,married,basic.4y,1
33,self-employed,single,university.degree,1
36,admin.,single,university.degree,1
49,blue-collar,married,basic.9y,1
64,retired,married,university.degree,1
34,admin.,single,university.degree,1
42,blue-collar,married,basic.6y,1
34,admin.,single,high.school,1
29,blue-collar,single,professional.course,1
34,admin.,single,university.degree,1
34,admin.,single,university.degree,1
34,admin.,single,university.degree,1
34,admin.,single,university.degree,1
55,unemployed,divorced,university.degree,1
34,admin.,single,university.degree,1
34,admin.,single,university.degree,1
64,retired,married,university.degree,1
26,admin.,single,high.school,1
34,admin.,single,university.degree,1
38,blue-collar,single,high.school,1
29,blue-collar,single,professional.course,1
25,unemployed,married,high.school,1
43,self-employed,married,university.degree,1
55,admin.,married,high.school,1
28,admin.,single,university.degree,1
46,admin.,married,university.degree,1
38,services,married,high.school,1
31,self-employed,married,professional.course,1
23,student,single,high.school,1
38,housemaid,single,high.school,1
26,student,single,high.school,1
27,services,single,university.degree,1
27,services,single,university.degree,1
80,retired,married,basic.4y,1
62,technician,married,unknown,1
29,admin.,single,high.school,1
62,technician,married,unknown,1
33,admin.,single,university.degree,1
82,retired,married,professional.course,1
31,admin.,married,professional.course,1
30,self-employed,married,university.degree,1
34,technician,married,professional.course,1
29,admin.,single,university.degree,1
31,unemployed,single,university.degree,1
47,self-employed,divorced,university.degree,1
48,unemployed,married,university.degree,1
33,technician,single,professional.course,1
46,unemployed,single,university.degree,1
31,admin.,single,university.degree,1
52,admin.,married,university.degree,1
66,retired,married,high.school,1
23,student,single,high.school,1
52,technician,married,basic.9y,1
53,blue-collar,single,basic.9y,1
28,admin.,single,university.degree,1
38,admin.,single,university.degree,1
43,admin.,married,high.school,1
34,admin.,single,university.degree,1
29,technician,single,professional.course,1
39,admin.,divorced,professional.course,1
75,retired,married,basic.9y,1
59,unemployed,married,basic.9y,1
27,admin.,single,unknown,1
30,technician,unknown,university.degree,1
30,technician,unknown,university.degree,1
29,admin.,single,university.degree,1
38,student,single,unknown,1
39,technician,divorced,high.school,1
39,technician,divorced,high.school,1
27,admin.,single,unknown,1
30,student,single,unknown,1
30,student,single,unknown,1
27,admin.,single,university.degree,1
27,admin.,single,unknown,1
27,admin.,single,university.degree,1
30,student,single,unknown,1
30,student,single,unknown,1
80,retired,married,basic.4y,1
41,technician,divorced,university.degree,1
78,retired,married,unknown,1
66,housemaid,divorced,basic.4y,1
65,housemaid,divorced,basic.4y,1
34,blue-collar,single,unknown,1
27,self-employed,single,university.degree,1
58,services,married,high.school,1
57,management,married,university.degree,1
35,blue-collar,married,basic.4y,1
68,retired,divorced,basic.4y,1
59,admin.,divorced,university.degree,1
27,admin.,single,university.degree,1
47,self-employed,married,professional.course,1
27,admin.,single,university.degree,1
49,technician,divorced,professional.course,1
64,retired,married,basic.4y,1
56,unemployed,divorced,basic.4y,1
56,unemployed,divorced,basic.4y,1
56,admin.,single,university.degree,1
56,admin.,single,university.degree,1
27,admin.,single,university.degree,1
60,housemaid,married,basic.4y,1
33,admin.,single,university.degree,1
27,student,single,unknown,1
41,admin.,divorced,high.school,1
35,admin.,divorced,high.school,1
32,admin.,single,university.degree,1
35,admin.,divorced,high.school,1
33,admin.,single,university.degree,1
46,technician,married,professional.course,1
27,admin.,single,university.degree,1
61,admin.,married,high.school,1
82,housemaid,divorced,basic.4y,1
58,retired,married,basic.4y,1
53,management,divorced,university.degree,1
58,housemaid,single,professional.course,1
26,unemployed,single,university.degree,1
71,retired,married,professional.course,1
53,technician,married,university.degree,1
37,technician,married,professional.course,1
54,admin.,married,high.school,1
48,admin.,married,professional.course,1
59,blue-collar,married,basic.4y,1
35,admin.,married,university.degree,1
63,technician,married,high.school,1
26,admin.,single,university.degree,1
80,housemaid,married,basic.4y,1
49,admin.,married,university.degree,1
20,student,single,basic.4y,1
20,student,single,basic.4y,1
53,entrepreneur,married,basic.4y,1
36,admin.,single,basic.9y,1
48,admin.,married,university.degree,1
74,retired,married,university.degree,1
48,admin.,married,university.degree,1
48,admin.,married,university.degree,1
35,admin.,married,university.degree,1
37,admin.,married,university.degree,1
35,services,married,professional.course,1
41,admin.,married,university.degree,1
68,retired,married,university.degree,1
50,technician,single,university.degree,1
82,retired,divorced,basic.4y,1
82,retired,divorced,basic.4y,1
74,retired,divorced,basic.4y,1
74,retired,married,basic.4y,1
85,housemaid,married,basic.4y,1
85,housemaid,married,basic.4y,1
75,retired,divorced,high.school,1
85,housemaid,married,basic.4y,1
45,management,married,unknown,1
66,retired,divorced,basic.4y,1
57,housemaid,married,basic.4y,1
80,retired,divorced,basic.4y,1
80,retired,divorced,basic.4y,1
80,retired,divorced,basic.4y,1
57,housemaid,married,basic.4y,1
58,unemployed,married,basic.9y,1
53,housemaid,married,university.degree,1
57,retired,married,high.school,1
77,retired,married,high.school,1
80,retired,divorced,basic.4y,1
43,admin.,divorced,university.degree,1
41,admin.,married,university.degree,1
47,admin.,married,high.school,1
73,retired,single,professional.course,1
26,student,single,high.school,1
46,admin.,married,high.school,1
38,management,divorced,university.degree,1
32,technician,married,professional.course,1
29,technician,married,university.degree,1
20,student,single,high.school,1
71,retired,married,basic.4y,1
39,management,married,university.degree,1
37,admin.,married,high.school,1
30,admin.,single,university.degree,1
44,management,married,unknown,1
29,services,single,high.school,1
48,technician,single,professional.course,1
52,admin.,married,unknown,1
52,admin.,married,unknown,1
28,admin.,single,unknown,1
33,admin.,married,university.degree,1
52,admin.,married,unknown,1
50,admin.,married,basic.9y,1
29,services,single,unknown,1
38,admin.,single,high.school,1
31,self-employed,single,university.degree,1
37,technician,married,professional.course,1
35,admin.,single,university.degree,1
29,services,single,unknown,1
52,admin.,married,university.degree,1
33,admin.,single,university.degree,1
38,admin.,single,high.school,1
36,blue-collar,married,unknown,1
35,admin.,married,university.degree,1
31,student,single,university.degree,1
21,student,single,high.school,1
39,admin.,married,high.school,1
48,blue-collar,married,basic.9y,1
18,student,single,unknown,1
18,student,single,unknown,1
43,technician,single,professional.course,1
52,admin.,married,university.degree,1
24,student,single,high.school,1
52,technician,married,university.degree,1
51,services,married,high.school,1
32,student,single,unknown,1
24,student,single,high.school,1
24,student,single,high.school,1
52,admin.,married,university.degree,1
29,admin.,single,university.degree,1
20,student,single,unknown,1
72,retired,married,basic.4y,1
37,technician,married,university.degree,1
33,services,married,high.school,1
52,admin.,married,university.degree,1
52,admin.,married,university.degree,1
52,admin.,married,university.degree,1
52,technician,married,university.degree,1
31,student,single,unknown,1
37,management,married,high.school,1
44,technician,married,university.degree,1
30,student,single,high.school,1
30,student,single,high.school,1
44,admin.,single,university.degree,1
22,student,single,unknown,1
38,entrepreneur,married,professional.course,1
56,technician,married,professional.course,1
59,admin.,divorced,basic.4y,1
58,admin.,married,high.school,1
50,admin.,married,university.degree,1
77,retired,married,university.degree,1
66,blue-collar,married,unknown,1
61,management,married,university.degree,1
48,unemployed,married,professional.course,1
48,unemployed,married,professional.course,1
40,technician,married,professional.course,1
60,admin.,married,unknown,1
48,unemployed,married,professional.course,1
77,retired,married,university.degree,1
45,blue-collar,married,professional.course,1
58,management,married,university.degree,1
31,admin.,married,university.degree,1
41,unemployed,married,basic.9y,1
28,admin.,single,high.school,1
29,admin.,single,university.degree,1
39,services,married,high.school,1
70,retired,married,basic.4y,1
40,admin.,single,basic.9y,1
40,admin.,single,basic.9y,1
60,management,married,unknown,1
29,admin.,married,university.degree,1
52,management,married,university.degree,1
30,admin.,single,high.school,1
68,retired,married,basic.4y,1
33,technician,married,professional.course,1
76,retired,married,basic.4y,1
65,admin.,married,university.degree,1
52,management,married,university.degree,1
33,admin.,single,university.degree,1
71,admin.,married,basic.4y,1
29,student,single,university.degree,1
33,admin.,married,university.degree,1
60,blue-collar,married,basic.4y,1
63,retired,married,professional.course,1
33,technician,married,university.degree,1
74,retired,divorced,university.degree,1
47,services,divorced,university.degree,1
50,unemployed,married,high.school,1
48,self-employed,divorced,university.degree,1
28,student,single,high.school,1
68,retired,married,professional.course,1
46,admin.,married,university.degree,1
31,admin.,married,professional.course,1
58,management,married,university.degree,1
46,admin.,married,university.degree,1
28,student,single,university.degree,1
31,services,single,basic.9y,1
61,blue-collar,married,basic.6y,1
41,management,married,unknown,1
34,admin.,married,university.degree,1
45,self-employed,married,high.school,1
28,student,single,university.degree,1
24,unemployed,single,high.school,1
80,retired,married,basic.4y,1
24,unemployed,single,high.school,1
76,retired,divorced,basic.4y,1
45,technician,single,university.degree,1
20,student,single,unknown,1
20,student,single,unknown,1
36,admin.,married,university.degree,1
36,admin.,married,university.degree,1
77,retired,divorced,basic.4y,1
22,student,single,high.school,1
46,blue-collar,married,professional.course,1
69,retired,married,high.school,1
92,retired,divorced,unknown,1
64,housemaid,married,unknown,1
31,technician,divorced,university.degree,1
28,admin.,single,university.degree,1
28,admin.,married,high.school,1
70,retired,divorced,high.school,1
29,services,single,high.school,1
60,retired,married,high.school,1
49,technician,married,university.degree,1
36,admin.,married,university.degree,1
37,student,divorced,university.degree,1
43,technician,married,professional.course,1
38,admin.,single,basic.9y,1
37,student,divorced,university.degree,1
61,admin.,married,unknown,1
22,student,single,high.school,1
32,services,single,university.degree,1
29,technician,married,professional.course,1
