age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
39124;73.0;retired;divorced;high.school;no;no;yes;cellular;dec;tue;63.0;3.0;6.0;2.0;success;-3.0;92.713;-33.0;0.7070000000000001;5023.5;1.0
39125;51.0;blue-collar;married;professional.course;no;yes;no;cellular;dec;wed;241.0;3.0;999.0;0.0;nonexistent;-3.0;92.713;-33.0;0.7;5023.5;1.0
39130;39.0;admin.;single;university.degree;no;yes;no;telephone;mar;mon;229.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39132;30.0;blue-collar;married;high.school;no;yes;no;telephone;mar;tue;904.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39133;78.0;retired;divorced;professional.course;no;yes;no;cellular;mar;tue;591.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39134;66.0;retired;married;basic.4y;no;yes;no;cellular;mar;tue;229.0;1.0;6.0;1.0;success;-1.8;93.369;-34.8;0.655;5008.7;1.0
39135;66.0;retired;married;professional.course;no;no;yes;cellular;mar;tue;525.0;1.0;21.0;2.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39137;30.0;blue-collar;married;high.school;no;no;no;cellular;mar;tue;658.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39138;30.0;technician;married;professional.course;no;yes;no;cellular;mar;tue;368.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39142;31.0;admin.;married;university.degree;no;unknown;unknown;cellular;mar;tue;207.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39144;66.0;retired;married;professional.course;no;no;no;cellular;mar;tue;177.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39145;53.0;technician;married;high.school;no;yes;no;cellular;mar;tue;539.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39147;19.0;student;single;basic.6y;no;yes;no;cellular;mar;tue;313.0;1.0;5.0;2.0;success;-1.8;93.369;-34.8;0.655;5008.7;1.0
39148;31.0;admin.;divorced;professional.course;no;yes;no;cellular;mar;tue;292.0;2.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39149;25.0;blue-collar;single;basic.6y;no;no;no;cellular;mar;tue;228.0;4.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39150;35.0;services;single;high.school;no;yes;no;telephone;mar;tue;187.0;3.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39151;30.0;technician;married;professional.course;no;yes;no;cellular;mar;tue;263.0;2.0;6.0;2.0;success;-1.8;93.369;-34.8;0.655;5008.7;1.0
39152;33.0;admin.;married;university.degree;no;yes;no;cellular;mar;wed;235.0;3.0;4.0;1.0;success;-1.8;93.369;-34.8;0.655;5008.7;1.0
39153;21.0;student;single;basic.9y;no;no;no;cellular;mar;wed;363.0;1.0;6.0;1.0;success;-1.8;93.369;-34.8;0.655;5008.7;1.0
39154;38.0;blue-collar;single;high.school;no;no;no;cellular;mar;wed;141.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39155;38.0;blue-collar;single;high.school;no;yes;no;telephone;mar;wed;557.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39156;24.0;admin.;single;university.degree;no;yes;no;cellular;mar;wed;145.0;2.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39157;38.0;blue-collar;single;high.school;no;yes;no;cellular;mar;wed;355.0;1.0;13.0;2.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39159;37.0;admin.;single;high.school;no;no;no;cellular;mar;wed;153.0;2.0;4.0;2.0;success;-1.8;93.369;-34.8;0.655;5008.7;1.0
39160;21.0;student;single;basic.9y;no;yes;no;cellular;mar;wed;136.0;2.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.655;5008.7;1.0
39163;36.0;management;single;university.degree;no;no;no;telephone;mar;wed;834.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.655;5008.7;1.0
39164;34.0;technician;single;university.degree;no;yes;yes;cellular;mar;thu;221.0;3.0;3.0;2.0;success;-1.8;93.369;-34.8;0.654;5008.7;1.0
39166;34.0;technician;single;university.degree;no;yes;no;cellular;mar;thu;180.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.654;5008.7;1.0
39167;52.0;services;married;high.school;unknown;yes;no;cellular;mar;thu;177.0;2.0;11.0;3.0;failure;-1.8;93.369;-34.8;0.654;5008.7;1.0
39169;34.0;technician;single;university.degree;no;no;no;cellular;mar;thu;251.0;1.0;999.0;2.0;failure;-1.8;93.369;-34.8;0.654;5008.7;1.0
39170;36.0;management;married;university.degree;no;no;no;cellular;mar;thu;148.0;1.0;999.0;2.0;failure;-1.8;93.369;-34.8;0.654;5008.7;1.0
39171;53.0;admin.;divorced;university.degree;no;no;no;cellular;mar;thu;2486.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.654;5008.7;1.0
39175;25.0;blue-collar;single;basic.9y;no;no;no;cellular;mar;thu;456.0;2.0;10.0;2.0;success;-1.8;93.369;-34.8;0.654;5008.7;1.0
39178;34.0;admin.;married;professional.course;no;yes;no;cellular;mar;thu;562.0;3.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.654;5008.7;1.0
39181;34.0;blue-collar;married;high.school;no;yes;no;cellular;mar;fri;115.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39182;41.0;admin.;divorced;university.degree;no;yes;yes;cellular;mar;fri;418.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39183;28.0;unemployed;married;high.school;no;no;no;telephone;mar;fri;341.0;4.0;6.0;1.0;success;-1.8;93.369;-34.8;0.653;5008.7;1.0
39184;72.0;retired;married;professional.course;no;no;no;cellular;mar;fri;87.0;1.0;3.0;1.0;success;-1.8;93.369;-34.8;0.653;5008.7;1.0
39185;33.0;entrepreneur;single;professional.course;no;yes;no;cellular;mar;fri;373.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39189;34.0;technician;divorced;professional.course;no;no;no;telephone;mar;fri;257.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.653;5008.7;1.0
39190;74.0;retired;married;unknown;no;no;yes;cellular;mar;fri;607.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39191;27.0;student;single;high.school;no;no;no;cellular;mar;fri;219.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39193;50.0;technician;married;university.degree;no;yes;no;cellular;mar;fri;809.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39194;41.0;admin.;divorced;university.degree;no;no;no;cellular;mar;fri;319.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39195;38.0;technician;single;high.school;no;yes;no;cellular;mar;fri;292.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39196;41.0;admin.;divorced;university.degree;no;yes;no;cellular;mar;fri;498.0;2.0;6.0;3.0;success;-1.8;93.369;-34.8;0.653;5008.7;1.0
39197;41.0;admin.;divorced;university.degree;no;yes;no;cellular;mar;fri;376.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7;1.0
39198;43.0;self-employed;married;university.degree;no;yes;no;cellular;mar;mon;264.0;2.0;9.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39204;73.0;retired;married;unknown;no;yes;no;telephone;mar;mon;659.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39205;29.0;admin.;single;unknown;no;yes;no;cellular;mar;mon;132.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39206;49.0;blue-collar;married;basic.9y;unknown;yes;no;cellular;mar;mon;277.0;4.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.652;5008.7;1.0
39208;27.0;services;single;university.degree;no;yes;no;cellular;mar;mon;104.0;1.0;6.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39209;49.0;blue-collar;married;basic.9y;unknown;no;no;cellular;mar;mon;172.0;1.0;6.0;2.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39210;59.0;blue-collar;married;basic.4y;no;yes;no;cellular;mar;mon;124.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39211;33.0;self-employed;single;university.degree;no;yes;no;cellular;mar;mon;265.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39212;36.0;admin.;single;university.degree;no;no;no;cellular;mar;mon;409.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39213;49.0;blue-collar;married;basic.9y;unknown;no;no;cellular;mar;mon;301.0;1.0;3.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39215;64.0;retired;married;university.degree;no;no;no;cellular;mar;tue;139.0;2.0;6.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39216;34.0;admin.;single;university.degree;no;no;no;telephone;mar;tue;225.0;1.0;3.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39217;42.0;blue-collar;married;basic.6y;no;yes;yes;cellular;mar;tue;185.0;1.0;7.0;3.0;failure;-1.8;93.369;-34.8;0.652;5008.7;1.0
39218;34.0;admin.;single;high.school;no;no;no;cellular;mar;tue;469.0;1.0;6.0;2.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39219;29.0;blue-collar;single;professional.course;no;yes;yes;cellular;mar;tue;176.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39220;34.0;admin.;single;university.degree;no;yes;no;cellular;mar;tue;568.0;1.0;6.0;3.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39221;34.0;admin.;single;university.degree;no;no;no;cellular;mar;tue;241.0;1.0;6.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39222;34.0;admin.;single;university.degree;no;yes;yes;cellular;mar;tue;301.0;1.0;3.0;2.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39223;34.0;admin.;single;university.degree;no;no;yes;cellular;mar;tue;236.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39224;55.0;unemployed;divorced;university.degree;no;no;no;cellular;mar;tue;212.0;3.0;6.0;3.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39225;34.0;admin.;single;university.degree;no;no;yes;cellular;mar;tue;305.0;1.0;11.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39226;34.0;admin.;single;university.degree;no;no;yes;cellular;mar;tue;288.0;2.0;3.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39227;64.0;retired;married;university.degree;no;no;no;cellular;mar;tue;700.0;2.0;5.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39228;26.0;admin.;single;high.school;no;no;no;cellular;mar;tue;273.0;2.0;6.0;1.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39230;34.0;admin.;single;university.degree;no;yes;yes;cellular;mar;tue;295.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.652;5008.7;1.0
39231;38.0;blue-collar;single;high.school;no;no;no;telephone;mar;tue;450.0;3.0;6.0;2.0;success;-1.8;93.369;-34.8;0.652;5008.7;1.0
39232;29.0;blue-collar;single;professional.course;no;no;yes;cellular;mar;tue;207.0;2.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.652;5008.7;1.0
39233;25.0;unemployed;married;high.school;no;yes;no;cellular;mar;wed;436.0;2.0;6.0;1.0;success;-1.8;93.369;-34.8;0.6509999999999999;5008.7;1.0
39234;43.0;self-employed;married;university.degree;no;yes;no;cellular;mar;wed;239.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6509999999999999;5008.7;1.0
39239;55.0;admin.;married;high.school;no;yes;no;cellular;mar;wed;106.0;2.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.6509999999999999;5008.7;1.0
39240;28.0;admin.;single;university.degree;no;yes;no;cellular;mar;thu;257.0;4.0;999.0;2.0;failure;-1.8;93.369;-34.8;0.65;5008.7;1.0
39245;46.0;admin.;married;university.degree;no;yes;no;cellular;mar;thu;335.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.65;5008.7;1.0
39246;38.0;services;married;high.school;no;yes;no;cellular;mar;thu;257.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.65;5008.7;1.0
39251;31.0;self-employed;married;professional.course;no;yes;no;cellular;mar;thu;171.0;4.0;999.0;3.0;failure;-1.8;93.369;-34.8;0.65;5008.7;1.0
39255;23.0;student;single;high.school;no;no;no;telephone;mar;fri;290.0;1.0;3.0;1.0;success;-1.8;93.369;-34.8;0.649;5008.7;1.0
39256;38.0;housemaid;single;high.school;no;yes;no;cellular;mar;fri;422.0;1.0;10.0;1.0;success;-1.8;93.369;-34.8;0.649;5008.7;1.0
39258;26.0;student;single;high.school;no;no;no;cellular;mar;fri;215.0;1.0;6.0;3.0;success;-1.8;93.369;-34.8;0.649;5008.7;1.0
39259;27.0;services;single;university.degree;no;no;no;cellular;mar;fri;212.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.649;5008.7;1.0
39260;27.0;services;single;university.degree;no;yes;no;cellular;mar;fri;229.0;3.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.649;5008.7;1.0
39261;80.0;retired;married;basic.4y;no;no;no;cellular;mar;fri;213.0;3.0;6.0;4.0;success;-1.8;93.369;-34.8;0.649;5008.7;1.0
39262;62.0;technician;married;unknown;no;no;no;cellular;mar;mon;104.0;2.0;3.0;2.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39267;29.0;admin.;single;high.school;no;yes;yes;cellular;mar;mon;257.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39268;62.0;technician;married;unknown;no;yes;no;cellular;mar;mon;192.0;1.0;6.0;1.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39272;33.0;admin.;single;university.degree;no;no;no;cellular;mar;mon;427.0;1.0;6.0;2.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39275;82.0;retired;married;professional.course;no;yes;no;telephone;mar;mon;506.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39277;31.0;admin.;married;professional.course;no;no;no;cellular;mar;mon;161.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39279;30.0;self-employed;married;university.degree;no;yes;no;telephone;mar;mon;577.0;7.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39281;34.0;technician;married;professional.course;no;no;no;telephone;mar;mon;300.0;6.0;6.0;1.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39283;29.0;admin.;single;university.degree;no;yes;no;cellular;mar;mon;361.0;1.0;3.0;3.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39286;31.0;unemployed;single;university.degree;no;yes;no;cellular;mar;tue;180.0;1.0;10.0;1.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39287;47.0;self-employed;divorced;university.degree;no;no;no;cellular;mar;tue;261.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39288;48.0;unemployed;married;university.degree;no;yes;no;cellular;mar;tue;279.0;1.0;999.0;2.0;failure;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39289;33.0;technician;single;professional.course;no;yes;no;cellular;mar;tue;459.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39291;46.0;unemployed;single;university.degree;no;no;no;cellular;mar;tue;263.0;1.0;10.0;2.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39292;31.0;admin.;single;university.degree;no;yes;no;telephone;mar;tue;295.0;1.0;3.0;2.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39295;52.0;admin.;married;university.degree;no;no;no;cellular;mar;tue;231.0;1.0;6.0;2.0;success;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39298;66.0;retired;married;high.school;no;unknown;unknown;cellular;mar;tue;881.0;3.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.6459999999999999;5008.7;1.0
39299;23.0;student;single;high.school;no;no;no;cellular;mar;wed;128.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.644;5008.7;1.0
39304;52.0;technician;married;basic.9y;no;no;no;cellular;mar;wed;272.0;3.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.644;5008.7;1.0
39305;53.0;blue-collar;single;basic.9y;no;unknown;unknown;cellular;mar;thu;362.0;1.0;9.0;2.0;success;-1.8;93.369;-34.8;0.643;5008.7;1.0
39309;28.0;admin.;single;university.degree;no;no;no;cellular;mar;thu;237.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.643;5008.7;1.0
39312;38.0;admin.;single;university.degree;no;yes;no;cellular;mar;thu;420.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.643;5008.7;1.0
39313;43.0;admin.;married;high.school;no;yes;no;cellular;mar;thu;265.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.643;5008.7;1.0
39314;34.0;admin.;single;university.degree;no;yes;no;cellular;mar;thu;910.0;2.0;6.0;3.0;success;-1.8;93.369;-34.8;0.643;5008.7;1.0
39315;29.0;technician;single;professional.course;no;yes;yes;cellular;mar;thu;467.0;2.0;13.0;1.0;success;-1.8;93.369;-34.8;0.643;5008.7;1.0
39318;39.0;admin.;divorced;professional.course;no;no;no;cellular;mar;thu;593.0;4.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.643;5008.7;1.0
39319;75.0;retired;married;basic.9y;no;no;no;cellular;mar;mon;293.0;2.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.639;5008.7;1.0
39320;59.0;unemployed;married;basic.9y;no;yes;no;cellular;mar;mon;254.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.639;5008.7;1.0
39321;27.0;admin.;single;unknown;no;yes;no;cellular;mar;mon;247.0;3.0;6.0;2.0;success;-1.8;93.369;-34.8;0.639;5008.7;1.0
39322;30.0;technician;unknown;university.degree;no;no;no;cellular;mar;mon;977.0;2.0;11.0;2.0;success;-1.8;93.369;-34.8;0.639;5008.7;1.0
39323;30.0;technician;unknown;university.degree;no;no;no;cellular;mar;mon;173.0;2.0;6.0;2.0;success;-1.8;93.369;-34.8;0.639;5008.7;1.0
39324;29.0;admin.;single;university.degree;no;yes;no;cellular;mar;mon;215.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.639;5008.7;1.0
39325;38.0;student;single;unknown;no;no;yes;cellular;mar;mon;248.0;1.0;3.0;4.0;success;-1.8;93.369;-34.8;0.639;5008.7;1.0
39328;39.0;technician;divorced;high.school;no;no;no;cellular;mar;mon;222.0;1.0;12.0;2.0;success;-1.8;93.369;-34.8;0.639;5008.7;1.0
39329;39.0;technician;divorced;high.school;no;no;no;cellular;mar;mon;174.0;1.0;3.0;1.0;success;-1.8;93.369;-34.8;0.639;5008.7;1.0
39333;27.0;admin.;single;unknown;no;no;no;cellular;mar;mon;291.0;1.0;999.0;3.0;failure;-1.8;93.369;-34.8;0.639;5008.7;1.0
39334;30.0;student;single;unknown;no;no;yes;telephone;mar;tue;255.0;1.0;3.0;2.0;success;-1.8;93.369;-34.8;0.637;5008.7;1.0
39336;30.0;student;single;unknown;no;yes;no;cellular;mar;tue;136.0;1.0;9.0;1.0;success;-1.8;93.369;-34.8;0.637;5008.7;1.0
39337;27.0;admin.;single;university.degree;no;no;no;cellular;mar;tue;273.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.637;5008.7;1.0
39338;27.0;admin.;single;unknown;no;no;no;cellular;mar;tue;128.0;1.0;3.0;1.0;success;-1.8;93.369;-34.8;0.637;5008.7;1.0
39339;27.0;admin.;single;university.degree;no;no;no;cellular;mar;tue;191.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.637;5008.7;1.0
39340;30.0;student;single;unknown;no;no;no;cellular;mar;thu;101.0;1.0;14.0;1.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39341;30.0;student;single;unknown;no;yes;no;cellular;mar;thu;292.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7;1.0
39342;80.0;retired;married;basic.4y;no;yes;no;cellular;mar;thu;156.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7;1.0
39344;41.0;technician;divorced;university.degree;no;no;no;cellular;mar;thu;187.0;1.0;6.0;1.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39348;78.0;retired;married;unknown;no;no;no;cellular;mar;thu;272.0;1.0;6.0;2.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39349;66.0;housemaid;divorced;basic.4y;no;yes;no;cellular;mar;thu;201.0;1.0;3.0;2.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39352;65.0;housemaid;divorced;basic.4y;unknown;no;no;cellular;mar;fri;288.0;3.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.636;5008.7;1.0
39355;34.0;blue-collar;single;unknown;no;yes;no;cellular;mar;fri;360.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.636;5008.7;1.0
39357;27.0;self-employed;single;university.degree;no;no;no;cellular;mar;fri;281.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.636;5008.7;1.0
39364;58.0;services;married;high.school;no;no;no;cellular;mar;mon;92.0;2.0;3.0;1.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39370;57.0;management;married;university.degree;no;no;no;cellular;mar;mon;341.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7;1.0
39375;35.0;blue-collar;married;basic.4y;no;no;no;telephone;mar;mon;433.0;3.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.635;5008.7;1.0
39378;68.0;retired;divorced;basic.4y;no;yes;no;cellular;mar;tue;277.0;2.0;11.0;1.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39379;59.0;admin.;divorced;university.degree;no;yes;no;cellular;mar;tue;236.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7;1.0
39380;27.0;admin.;single;university.degree;no;yes;no;cellular;mar;tue;359.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.635;5008.7;1.0
39381;47.0;self-employed;married;professional.course;no;yes;no;telephone;mar;tue;110.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7;1.0
39384;27.0;admin.;single;university.degree;no;no;no;cellular;mar;tue;238.0;4.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.635;5008.7;1.0
39385;49.0;technician;divorced;professional.course;no;yes;no;cellular;mar;tue;236.0;4.0;3.0;1.0;success;-1.8;93.369;-34.8;0.635;5008.7;1.0
39386;64.0;retired;married;basic.4y;no;yes;no;cellular;mar;wed;262.0;2.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.634;5008.7;1.0
39387;56.0;unemployed;divorced;basic.4y;no;no;no;cellular;mar;wed;577.0;1.0;999.0;0.0;nonexistent;-1.8;93.369;-34.8;0.634;5008.7;1.0
39388;56.0;unemployed;divorced;basic.4y;no;yes;no;cellular;mar;wed;170.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.634;5008.7;1.0
39389;56.0;admin.;single;university.degree;no;no;no;cellular;mar;wed;193.0;1.0;5.0;1.0;success;-1.8;93.369;-34.8;0.634;5008.7;1.0
39390;56.0;admin.;single;university.degree;no;yes;no;cellular;mar;wed;175.0;1.0;999.0;1.0;failure;-1.8;93.369;-34.8;0.634;5008.7;1.0
39392;27.0;admin.;single;university.degree;no;yes;no;cellular;mar;wed;210.0;1.0;6.0;2.0;success;-1.8;93.369;-34.8;0.634;5008.7;1.0
39394;60.0;housemaid;married;basic.4y;no;yes;yes;cellular;apr;thu;149.0;1.0;12.0;1.0;success;-1.8;93.749;-34.6;0.635;5008.7;1.0
39396;33.0;admin.;single;university.degree;no;yes;no;cellular;apr;thu;280.0;1.0;7.0;2.0;success;-1.8;93.749;-34.6;0.635;5008.7;1.0
39397;27.0;student;single;unknown;no;yes;no;telephone;apr;thu;390.0;1.0;4.0;1.0;success;-1.8;93.749;-34.6;0.635;5008.7;1.0
39398;41.0;admin.;divorced;high.school;no;no;no;telephone;apr;thu;558.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.635;5008.7;1.0
39400;35.0;admin.;divorced;high.school;no;yes;no;telephone;apr;thu;216.0;3.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.635;5008.7;1.0
39403;32.0;admin.;single;university.degree;no;yes;no;cellular;apr;thu;358.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.635;5008.7;1.0
39404;35.0;admin.;divorced;high.school;no;yes;yes;telephone;apr;thu;111.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.635;5008.7;1.0
39405;33.0;admin.;single;university.degree;no;yes;no;cellular;apr;tue;179.0;3.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.638;5008.7;1.0
39407;46.0;technician;married;professional.course;no;no;yes;cellular;apr;tue;189.0;1.0;5.0;2.0;success;-1.8;93.749;-34.6;0.638;5008.7;1.0
39408;27.0;admin.;single;university.degree;no;no;no;cellular;apr;tue;317.0;1.0;12.0;1.0;success;-1.8;93.749;-34.6;0.638;5008.7;1.0
39409;61.0;admin.;married;high.school;no;yes;no;cellular;apr;tue;196.0;1.0;999.0;1.0;failure;-1.8;93.749;-34.6;0.638;5008.7;1.0
39411;82.0;housemaid;divorced;basic.4y;no;unknown;unknown;cellular;apr;tue;139.0;6.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.638;5008.7;1.0
39412;58.0;retired;married;basic.4y;no;no;no;cellular;apr;wed;1307.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.639;5008.7;1.0
39414;53.0;management;divorced;university.degree;no;yes;no;cellular;apr;thu;222.0;2.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.64;5008.7;1.0
39418;58.0;housemaid;single;professional.course;no;no;yes;cellular;apr;thu;335.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.64;5008.7;1.0
39419;26.0;unemployed;single;university.degree;no;yes;no;cellular;apr;thu;618.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.64;5008.7;1.0
39420;71.0;retired;married;professional.course;no;no;no;cellular;apr;thu;559.0;1.0;999.0;0.0;nonexistent;-1.8;93.749;-34.6;0.64;5008.7;1.0
